"","sub","trial","rt","rtcs","rtc","expname","pictname","objnr","catnr","itnr","setpos","rep","simseq","aoa_set","homhet","setno","randrf"
"330",1,343,492,"/",1,"aoa1","ostrich.pla",27,7,123,2,3,2,2,2,16,2314
"331",1,344,524,"/",1,"aoa1","pepper.pla",18,5,123,3,3,2,2,2,16,2314
"332",1,345,527,"/",1,"aoa1","chisel.pla",29,8,123,4,3,2,2,2,16,2314
"333",1,346,449,"/",1,"aoa1","ostrich.pla",27,5,124,1,4,2,2,2,16,3241
"334",1,347,628,"/",1,"aoa1","tights.pla",23,8,124,2,4,2,2,2,16,3241
"335",1,348,523,"/",1,"aoa1","chisel.pla",29,6,124,3,4,2,2,2,16,3241
"337",1,350,684,"/",1,"aoa1","tights.pla",23,7,125,1,5,2,2,2,16,2413
"338",1,351,413,"/",1,"aoa1","chisel.pla",29,8,125,2,5,2,2,2,16,2413
"339",1,352,519,"/",1,"aoa1","pepper.pla",18,5,125,3,5,2,2,2,16,2413
"340",1,353,584,"/",1,"aoa1","ostrich.pla",27,6,125,4,5,2,2,2,16,2413
"341",1,354,467,"/",1,"aoa1","pepper.pla",18,7,126,1,6,2,2,2,16,1234
"342",1,355,458,"/",1,"aoa1","tights.pla",23,5,126,2,6,2,2,2,16,1234
"343",1,356,440,"/",1,"aoa1","ostrich.pla",27,6,126,3,6,2,2,2,16,1234
"344",1,357,556,"/",1,"aoa1","chisel.pla",29,8,126,4,6,2,2,2,16,1234
"345",1,358,621,"/",1,"aoa1","pliers.pla",30,8,57,1,1,2,2,1,8,2431
"346",1,359,472,"/",1,"aoa1","spanner.pla",32,8,57,2,1,2,2,1,8,2431
"347",1,360,539,"/",1,"aoa1","broom.pla",31,8,57,3,1,2,2,1,8,2431
"348",1,361,514,"/",1,"aoa1","chisel.pla",29,8,57,4,1,2,2,1,8,2431
"349",1,362,426,"/",1,"aoa1","spanner.pla",32,8,58,1,2,2,2,1,8,4213
"350",1,363,596,"/",1,"aoa1","pliers.pla",30,8,58,2,2,2,2,1,8,4213
"351",1,364,497,"/",1,"aoa1","chisel.pla",29,8,58,3,2,2,2,1,8,4213
"352",1,365,573,"/",1,"aoa1","broom.pla",31,8,58,4,2,2,2,1,8,4213
"353",1,366,489,"/",1,"aoa1","pliers.pla",30,8,59,1,3,2,2,1,8,2134
"354",1,367,621,"/",1,"aoa1","chisel.pla",29,8,59,2,3,2,2,1,8,2134
"355",1,368,653,"/",1,"aoa1","broom.pla",31,8,59,3,3,2,2,1,8,2134
"356",1,369,474,"/",1,"aoa1","spanner.pla",32,8,59,4,3,2,2,1,8,2134
"357",1,370,600,"/",1,"aoa1","chisel.pla",29,8,60,1,4,2,2,1,8,1243
"358",1,371,653,"/",1,"aoa1","pliers.pla",30,8,60,2,4,2,2,1,8,1243
"359",1,372,428,"/",1,"aoa1","spanner.pla",32,8,60,3,4,2,2,1,8,1243
"360",1,373,549,"/",1,"aoa1","broom.pla",31,8,60,4,4,2,2,1,8,1243
"361",1,374,448,"/",1,"aoa1","spanner.pla",32,8,61,1,5,2,2,1,8,4312
"362",1,375,495,"/",1,"aoa1","broom.pla",31,8,61,2,5,2,2,1,8,4312
"363",1,376,478,"/",1,"aoa1","chisel.pla",29,8,61,3,5,2,2,1,8,4312
"364",1,377,624,"/",1,"aoa1","pliers.pla",30,8,61,4,5,2,2,1,8,4312
"365",1,378,510,"/",1,"aoa1","broom.pla",31,8,62,1,6,2,2,1,8,3124
"366",1,379,541,"/",1,"aoa1","chisel.pla",29,8,62,2,6,2,2,1,8,3124
"367",1,380,634,"/",1,"aoa1","pliers.pla",30,8,62,3,6,2,2,1,8,3124
"368",1,381,521,"/",1,"aoa1","spanner.pla",32,8,62,4,6,2,2,1,8,3124
"369",1,382,507,"/",1,"aoa1","mitten.pla",21,6,97,1,1,2,2,2,13,2143
"370",1,383,540,"/",1,"aoa1","onion.pla",19,5,97,2,1,2,2,2,13,2143
"371",1,384,478,"/",1,"aoa1","spanner.pla",32,8,97,3,1,2,2,2,13,2143
"372",1,385,580,"/",1,"aoa1","beetle.pla",26,7,97,4,1,2,2,2,13,2143
"373",1,386,502,"/",1,"aoa1","spanner.pla",32,8,98,1,2,2,2,2,13,4231
"374",1,387,504,"/",1,"aoa1","mitten.pla",21,6,98,2,2,2,2,2,13,4231
"375",1,388,545,"/",1,"aoa1","beetle.pla",26,7,98,3,2,2,2,2,13,4231
"376",1,389,626,"/",1,"aoa1","onion.pla",19,5,98,4,2,2,2,2,13,4231
"377",1,390,533,"/",1,"aoa1","beetle.pla",26,7,99,1,3,2,2,2,13,3412
"378",1,391,428,"/",1,"aoa1","spanner.pla",32,8,99,2,3,2,2,2,13,3412
"379",1,392,581,"/",1,"aoa1","onion.pla",19,5,99,3,3,2,2,2,13,3412
"380",1,393,583,"/",1,"aoa1","mitten.pla",21,6,99,4,3,2,2,2,13,3412
"381",1,394,517,"/",1,"aoa1","onion.pla",19,5,100,1,4,2,2,2,13,1324
"382",1,395,573,"/",1,"aoa1","beetle.pla",26,7,100,2,4,2,2,2,13,1324
"383",1,396,475,"/",1,"aoa1","mitten.pla",21,6,100,3,4,2,2,2,13,1324
"384",1,397,516,"/",1,"aoa1","spanner.pla",32,8,100,4,4,2,2,2,13,1324
"385",1,398,553,"/",1,"aoa1","mitten.pla",21,6,101,1,5,2,2,2,13,2413
"386",1,399,454,"/",1,"aoa1","spanner.pla",32,8,101,2,5,2,2,2,13,2413
"387",1,400,575,"/",1,"aoa1","onion.pla",19,5,101,3,5,2,2,2,13,2413
"388",1,401,562,"/",1,"aoa1","beetle.pla",26,7,101,4,5,2,2,2,13,2413
"389",1,402,582,"/",1,"aoa1","onion.pla",19,5,102,1,6,2,2,2,13,1234
"390",1,403,535,"/",1,"aoa1","mitten.pla",21,6,102,2,6,2,2,2,13,1234
"391",1,404,624,"/",1,"aoa1","beetle.pla",26,7,102,3,6,2,2,2,13,1234
"392",1,405,487,"/",1,"aoa1","spanner.pla",32,8,102,4,6,2,2,2,13,1234
"393",1,406,623,"/",1,"aoa1","pepper.pla",18,5,33,1,1,2,2,1,5,2413
"394",1,407,520,"/",1,"aoa1","lettuce.pla",20,5,33,2,1,2,2,1,5,2413
"395",1,408,570,"/",1,"aoa1","cherry.pla",17,5,33,3,1,2,2,1,5,2413
"396",1,409,531,"/",1,"aoa1","onion.pla",19,5,33,4,1,2,2,1,5,2413
"397",1,410,564,"/",1,"aoa1","cherry.pla",17,5,34,1,2,2,2,1,5,1324
"398",1,411,519,"/",1,"aoa1","onion.pla",19,5,34,2,2,2,2,1,5,1324
"399",1,412,590,"/",1,"aoa1","pepper.pla",18,5,34,3,2,2,2,1,5,1324
"400",1,413,535,"/",1,"aoa1","lettuce.pla",20,5,34,4,2,2,2,1,5,1324
"401",1,414,588,"/",1,"aoa1","onion.pla",19,5,35,1,3,2,2,1,5,3142
"402",1,415,525,"/",1,"aoa1","cherry.pla",17,5,35,2,3,2,2,1,5,3142
"403",1,416,486,"/",1,"aoa1","lettuce.pla",20,5,35,3,3,2,2,1,5,3142
"404",1,417,665,"/",1,"aoa1","pepper.pla",18,5,35,4,3,2,2,1,5,3142
"405",1,418,580,"/",1,"aoa1","lettuce.pla",20,5,36,1,4,2,2,1,5,4231
"406",1,419,648,"/",1,"aoa1","pepper.pla",18,5,36,2,4,2,2,1,5,4231
"407",1,420,565,"/",1,"aoa1","onion.pla",19,5,36,3,4,2,2,1,5,4231
"408",1,421,560,"/",1,"aoa1","cherry.pla",17,5,36,4,4,2,2,1,5,4231
"409",1,422,597,"/",1,"aoa1","pepper.pla",18,5,37,1,5,2,2,1,5,2143
"410",1,423,637,"/",1,"aoa1","cherry.pla",17,5,37,2,5,2,2,1,5,2143
"411",1,424,644,"/",1,"aoa1","lettuce.pla",20,5,37,3,5,2,2,1,5,2143
"412",1,425,519,"/",1,"aoa1","onion.pla",19,5,37,4,5,2,2,1,5,2143
"413",1,426,542,"/",1,"aoa1","cherry.pla",17,5,38,1,6,2,2,1,5,1234
"414",1,427,642,"/",1,"aoa1","pepper.pla",18,5,38,2,6,2,2,1,5,1234
"415",1,428,594,"/",1,"aoa1","onion.pla",19,5,38,3,6,2,2,1,5,1234
"416",1,429,582,"/",1,"aoa1","lettuce.pla",20,5,38,4,6,2,2,1,5,1234
"433",2,22,591,"/",1,"aoa1","pear.pla",6,2,9,1,1,2,1,1,2,2143
"434",2,23,441,"/",1,"aoa1","banana.pla",5,2,9,2,1,2,1,1,2,2143
"435",2,24,545,"/",1,"aoa1","carrot.pla",8,2,9,3,1,2,1,1,2,2143
"436",2,25,407,"/",1,"aoa1","orange.pla",7,2,9,4,1,2,1,1,2,2143
"437",2,26,462,"/",1,"aoa1","carrot.pla",8,2,10,1,2,2,1,1,2,4231
"438",2,27,460,"/",1,"aoa1","pear.pla",6,2,10,2,2,2,1,1,2,4231
"439",2,28,449,"/",1,"aoa1","orange.pla",7,2,10,3,2,2,1,1,2,4231
"440",2,29,482,"/",1,"aoa1","banana.pla",5,2,10,4,2,2,1,1,2,4231
"441",2,30,486,"/",1,"aoa1","orange.pla",7,2,11,1,3,2,1,1,2,3124
"442",2,31,531,"/",1,"aoa1","banana.pla",5,2,11,2,3,2,1,1,2,3124
"443",2,32,508,"/",1,"aoa1","pear.pla",6,2,11,3,3,2,1,1,2,3124
"444",2,33,393,"/",1,"aoa1","carrot.pla",8,2,11,4,3,2,1,1,2,3124
"445",2,34,479,"/",1,"aoa1","banana.pla",5,2,12,1,4,2,1,1,2,1342
"446",2,35,455,"/",1,"aoa1","orange.pla",7,2,12,2,4,2,1,1,2,1342
"447",2,36,458,"/",1,"aoa1","carrot.pla",8,2,12,3,4,2,1,1,2,1342
"448",2,37,485,"/",1,"aoa1","pear.pla",6,2,12,4,4,2,1,1,2,1342
"449",2,38,485,"/",1,"aoa1","orange.pla",7,2,13,1,5,2,1,1,2,3214
"450",2,39,603,"/",1,"aoa1","pear.pla",6,2,13,2,5,2,1,1,2,3214
"451",2,40,425,"/",1,"aoa1","banana.pla",5,2,13,3,5,2,1,1,2,3214
"452",2,41,426,"/",1,"aoa1","carrot.pla",8,2,13,4,5,2,1,1,2,3214
"453",2,42,512,"/",1,"aoa1","banana.pla",5,2,14,1,6,2,1,1,2,1432
"454",2,43,417,"/",1,"aoa1","carrot.pla",8,2,14,2,6,2,1,1,2,1432
"455",2,44,514,"/",1,"aoa1","orange.pla",7,2,14,3,6,2,1,1,2,1432
"456",2,45,558,"/",1,"aoa1","pear.pla",6,2,14,4,6,2,1,1,2,1432
"457",2,46,555,"/",1,"aoa1","rabbit.pla",2,1,73,1,1,2,1,2,10,1432
"458",2,47,505,"/",1,"aoa1","shoe.pla",16,4,73,2,1,2,1,2,10,1432
"459",2,48,470,"/",1,"aoa1","hammer.pla",11,3,73,3,1,2,1,2,10,1432
"460",2,49,422,"/",1,"aoa1","carrot.pla",8,2,73,4,1,2,1,2,10,1432
"461",2,50,427,"/",1,"aoa1","shoe.pla",16,4,74,1,2,2,1,2,10,4213
"462",2,51,364,"/",1,"aoa1","carrot.pla",8,2,74,2,2,2,1,2,10,4213
"463",2,52,564,"/",1,"aoa1","rabbit.pla",2,1,74,3,2,2,1,2,10,4213
"464",2,53,569,"/",1,"aoa1","hammer.pla",11,3,74,4,2,2,1,2,10,4213
"465",2,54,433,"/",1,"aoa1","carrot.pla",8,2,75,1,3,2,1,2,10,2341
"466",2,55,471,"/",1,"aoa1","hammer.pla",11,3,75,2,3,2,1,2,10,2341
"467",2,56,452,"/",1,"aoa1","shoe.pla",16,4,75,3,3,2,1,2,10,2341
"468",2,57,565,"/",1,"aoa1","rabbit.pla",2,1,75,4,3,2,1,2,10,2341
"469",2,58,540,"/",1,"aoa1","hammer.pla",11,3,76,1,4,2,1,2,10,3124
"470",2,59,549,"/",1,"aoa1","rabbit.pla",2,1,76,2,4,2,1,2,10,3124
"471",2,60,442,"/",1,"aoa1","carrot.pla",8,2,76,3,4,2,1,2,10,3124
"472",2,61,469,"/",1,"aoa1","shoe.pla",16,4,76,4,4,2,1,2,10,3124
"473",2,62,428,"/",1,"aoa1","rabbit.pla",2,1,77,1,5,2,1,2,10,1432
"474",2,63,503,"/",1,"aoa1","shoe.pla",16,4,77,2,5,2,1,2,10,1432
"475",2,64,488,"/",1,"aoa1","hammer.pla",11,3,77,3,5,2,1,2,10,1432
"476",2,65,457,"/",1,"aoa1","carrot.pla",8,2,77,4,5,2,1,2,10,1432
"477",2,66,450,"/",1,"aoa1","hammer.pla",11,3,78,1,6,2,1,2,10,3124
"478",2,67,503,"/",1,"aoa1","rabbit.pla",2,1,78,2,6,2,1,2,10,3124
"479",2,68,451,"/",1,"aoa1","carrot.pla",8,2,78,3,6,2,1,2,10,3124
"480",2,69,537,"/",1,"aoa1","shoe.pla",16,4,78,4,6,2,1,2,10,3124
"481",2,70,499,"/",1,"aoa1","hammer.pla",11,3,17,1,1,2,1,1,3,3214
"482",2,71,621,"/",1,"aoa1","scissors.pla",10,3,17,2,1,2,1,1,3,3214
"483",2,72,629,"/",1,"aoa1","ptbrush.pla",9,3,17,3,1,2,1,1,3,3214
"484",2,73,545,"/",1,"aoa1","ladder.pla",12,3,17,4,1,2,1,1,3,3214
"485",2,74,572,"/",1,"aoa1","ptbrush.pla",9,3,18,1,2,2,1,1,3,1342
"486",2,75,498,"/",1,"aoa1","hammer.pla",11,3,18,2,2,2,1,1,3,1342
"487",2,76,512,"/",1,"aoa1","ladder.pla",12,3,18,3,2,2,1,1,3,1342
"488",2,77,590,"/",1,"aoa1","scissors.pla",10,3,18,4,2,2,1,1,3,1342
"489",2,78,512,"/",1,"aoa1","ladder.pla",12,3,19,1,3,2,1,1,3,4123
"490",2,79,696,"/",1,"aoa1","ptbrush.pla",9,3,19,2,3,2,1,1,3,4123
"491",2,80,550,"/",1,"aoa1","scissors.pla",10,3,19,3,3,2,1,1,3,4123
"492",2,81,551,"/",1,"aoa1","hammer.pla",11,3,19,4,3,2,1,1,3,4123
"493",2,82,496,"/",1,"aoa1","scissors.pla",10,3,20,1,4,2,1,1,3,2431
"494",2,83,594,"/",1,"aoa1","ladder.pla",12,3,20,2,4,2,1,1,3,2431
"495",2,84,621,"/",1,"aoa1","hammer.pla",11,3,20,3,4,2,1,1,3,2431
"496",2,85,521,"/",1,"aoa1","ptbrush.pla",9,3,20,4,4,2,1,1,3,2431
"497",2,86,423,"/",1,"aoa1","hammer.pla",11,3,21,1,5,2,1,1,3,3142
"498",2,87,503,"/",1,"aoa1","ptbrush.pla",9,3,21,2,5,2,1,1,3,3142
"499",2,88,489,"/",1,"aoa1","ladder.pla",12,3,21,3,5,2,1,1,3,3142
"500",2,89,470,"/",1,"aoa1","scissors.pla",10,3,21,4,5,2,1,1,3,3142
"501",2,90,485,"/",1,"aoa1","ladder.pla",12,3,22,1,6,2,1,1,3,4231
"502",2,91,492,"/",1,"aoa1","scissors.pla",10,3,22,2,6,2,1,1,3,4231
"503",2,92,488,"/",1,"aoa1","hammer.pla",11,3,22,3,6,2,1,1,3,4231
"505",2,94,452,"/",1,"aoa1","lion.pla",3,1,81,1,1,2,1,2,11,1234
"506",2,95,482,"/",1,"aoa1","orange.pla",7,2,81,2,1,2,1,2,11,1234
"507",2,96,588,"/",1,"aoa1","scissors.pla",10,3,81,3,1,2,1,2,11,1234
"508",2,97,467,"/",1,"aoa1","jumper.pla",13,4,81,4,1,2,1,2,11,1234
"509",2,98,535,"/",1,"aoa1","scissors.pla",10,3,82,1,2,2,1,2,11,3142
"510",2,99,494,"/",1,"aoa1","lion.pla",3,1,82,2,2,2,1,2,11,3142
"511",2,100,456,"/",1,"aoa1","jumper.pla",13,4,82,3,2,2,1,2,11,3142
"512",2,101,546,"/",1,"aoa1","orange.pla",7,2,82,4,2,2,1,2,11,3142
"513",2,102,584,"/",1,"aoa1","jumper.pla",13,4,83,1,3,2,1,2,11,4231
"515",2,104,618,"/",1,"aoa1","scissors.pla",10,3,83,3,3,2,1,2,11,4231
"516",2,105,538,"/",1,"aoa1","lion.pla",3,1,83,4,3,2,1,2,11,4231
"517",2,106,533,"/",1,"aoa1","orange.pla",7,2,84,1,4,2,1,2,11,2314
"518",2,107,593,"/",1,"aoa1","scissors.pla",10,3,84,2,4,2,1,2,11,2314
"519",2,108,535,"/",1,"aoa1","lion.pla",3,1,84,3,4,2,1,2,11,2314
"520",2,109,538,"/",1,"aoa1","jumper.pla",13,4,84,4,4,2,1,2,11,2314
"521",2,110,530,"/",1,"aoa1","lion.pla",3,1,85,1,5,2,1,2,11,1423
"522",2,111,480,"/",1,"aoa1","jumper.pla",13,4,85,2,5,2,1,2,11,1423
"523",2,112,519,"/",1,"aoa1","orange.pla",7,2,85,3,5,2,1,2,11,1423
"524",2,113,533,"/",1,"aoa1","scissors.pla",10,3,85,4,5,2,1,2,11,1423
"525",2,114,450,"/",1,"aoa1","jumper.pla",13,4,86,1,6,2,1,2,11,4312
"526",2,115,467,"/",1,"aoa1","scissors.pla",10,3,86,2,6,2,1,2,11,4312
"527",2,116,526,"/",1,"aoa1","lion.pla",3,1,86,3,6,2,1,2,11,4312
"528",2,117,473,"/",1,"aoa1","orange.pla",7,2,86,4,6,2,1,2,11,4312
"529",2,120,722,"/",1,"aoa1","spider.pla",1,1,89,1,1,2,1,2,12,1234
"530",2,121,510,"/",1,"aoa1","pear.pla",6,2,89,2,1,2,1,2,12,1234
"531",2,122,554,"/",1,"aoa1","ladder.pla",12,3,89,3,1,2,1,2,12,1234
"532",2,123,457,"/",1,"aoa1","dress.pla",15,4,89,4,1,2,1,2,12,1234
"533",2,124,502,"/",1,"aoa1","ladder.pla",12,3,90,1,2,2,1,2,12,3412
"534",2,125,434,"/",1,"aoa1","dress.pla",15,4,90,2,2,2,1,2,12,3412
"536",2,127,523,"/",1,"aoa1","pear.pla",6,2,90,4,2,2,1,2,12,3412
"537",2,128,435,"/",1,"aoa1","dress.pla",15,4,91,1,3,2,1,2,12,4321
"538",2,129,512,"/",1,"aoa1","ladder.pla",12,3,91,2,3,2,1,2,12,4321
"539",2,130,533,"/",1,"aoa1","pear.pla",6,2,91,3,3,2,1,2,12,4321
"540",2,131,542,"/",1,"aoa1","spider.pla",1,1,91,4,3,2,1,2,12,4321
"541",2,132,561,"/",1,"aoa1","pear.pla",6,2,92,1,4,2,1,2,12,2143
"542",2,133,617,"/",1,"aoa1","spider.pla",1,1,92,2,4,2,1,2,12,2143
"543",2,134,555,"/",1,"aoa1","dress.pla",15,4,92,3,4,2,1,2,12,2143
"544",2,135,513,"/",1,"aoa1","ladder.pla",12,3,92,4,4,2,1,2,12,2143
"546",2,137,469,"/",1,"aoa1","ladder.pla",12,3,93,2,5,2,1,2,12,1324
"547",2,138,501,"/",1,"aoa1","pear.pla",6,2,93,3,5,2,1,2,12,1324
"548",2,139,439,"/",1,"aoa1","dress.pla",15,4,93,4,5,2,1,2,12,1324
"549",2,140,600,"/",1,"aoa1","pear.pla",6,2,94,1,6,2,1,2,12,2413
"550",2,141,518,"/",1,"aoa1","dress.pla",15,4,94,2,6,2,1,2,12,2413
"551",2,142,692,"/",1,"aoa1","spider.pla",1,1,94,3,6,2,1,2,12,2413
"552",2,143,548,"/",1,"aoa1","ladder.pla",12,3,94,4,6,2,1,2,12,2413
"553",2,144,469,"/",1,"aoa1","jumper.pla",13,4,25,1,1,2,1,1,4,1234
"554",2,145,611,"/",1,"aoa1","trousers.pla",14,4,25,2,1,2,1,1,4,1234
"556",2,147,458,"/",1,"aoa1","shoe.pla",16,4,25,4,1,2,1,1,4,1234
"557",2,148,498,"/",1,"aoa1","dress.pla",15,4,26,1,2,2,1,1,4,3142
"558",2,149,594,"/",1,"aoa1","jumper.pla",13,4,26,2,2,2,1,1,4,3142
"559",2,150,490,"/",1,"aoa1","shoe.pla",16,4,26,3,2,2,1,1,4,3142
"560",2,151,562,"/",1,"aoa1","trousers.pla",14,4,26,4,2,2,1,1,4,3142
"561",2,152,498,"/",1,"aoa1","jumper.pla",13,4,27,1,3,2,1,1,4,1324
"562",2,153,517,"/",1,"aoa1","dress.pla",15,4,27,2,3,2,1,1,4,1324
"563",2,154,518,"/",1,"aoa1","trousers.pla",14,4,27,3,3,2,1,1,4,1324
"564",2,155,499,"/",1,"aoa1","shoe.pla",16,4,27,4,3,2,1,1,4,1324
"565",2,156,594,"/",1,"aoa1","trousers.pla",14,4,28,1,4,2,1,1,4,2413
"566",2,157,519,"/",1,"aoa1","shoe.pla",16,4,28,2,4,2,1,1,4,2413
"567",2,158,536,"/",1,"aoa1","jumper.pla",13,4,28,3,4,2,1,1,4,2413
"568",2,159,518,"/",1,"aoa1","dress.pla",15,4,28,4,4,2,1,1,4,2413
"569",2,160,501,"/",1,"aoa1","shoe.pla",16,4,29,1,5,2,1,1,4,4321
"570",2,161,563,"/",1,"aoa1","dress.pla",15,4,29,2,5,2,1,1,4,4321
"571",2,162,510,"/",1,"aoa1","trousers.pla",14,4,29,3,5,2,1,1,4,4321
"572",2,163,460,"/",1,"aoa1","jumper.pla",13,4,29,4,5,2,1,1,4,4321
"573",2,164,475,"/",1,"aoa1","trousers.pla",14,4,30,1,6,2,1,1,4,2143
"574",2,165,474,"/",1,"aoa1","jumper.pla",13,4,30,2,6,2,1,1,4,2143
"575",2,166,428,"/",1,"aoa1","shoe.pla",16,4,30,3,6,2,1,1,4,2143
"576",2,167,368,"/",1,"aoa1","dress.pla",15,4,30,4,6,2,1,1,4,2143
"577",2,168,591,"/",1,"aoa1","ptbrush.pla",9,3,65,1,1,2,1,2,9,3124
"578",2,169,550,"/",1,"aoa1","frog.pla",4,1,65,2,1,2,1,2,9,3124
"579",2,170,504,"/",1,"aoa1","banana.pla",5,2,65,3,1,2,1,2,9,3124
"580",2,171,463,"/",1,"aoa1","trousers.pla",14,4,65,4,1,2,1,2,9,3124
"581",2,172,593,"/",1,"aoa1","frog.pla",4,1,66,1,2,2,1,2,9,1243
"582",2,173,497,"/",1,"aoa1","banana.pla",5,2,66,2,2,2,1,2,9,1243
"583",2,174,487,"/",1,"aoa1","trousers.pla",14,4,66,3,2,2,1,2,9,1243
"584",2,175,629,"/",1,"aoa1","ptbrush.pla",9,3,66,4,2,2,1,2,9,1243
"585",2,176,507,"/",1,"aoa1","banana.pla",5,2,67,1,3,2,1,2,9,2134
"586",2,177,568,"/",1,"aoa1","frog.pla",4,1,67,2,3,2,1,2,9,2134
"587",2,178,534,"/",1,"aoa1","ptbrush.pla",9,3,67,3,3,2,1,2,9,2134
"588",2,179,554,"/",1,"aoa1","trousers.pla",14,4,67,4,3,2,1,2,9,2134
"589",2,180,568,"/",1,"aoa1","frog.pla",4,1,68,1,4,2,1,2,9,1342
"590",2,181,553,"/",1,"aoa1","ptbrush.pla",9,3,68,2,4,2,1,2,9,1342
"591",2,182,509,"/",1,"aoa1","trousers.pla",14,4,68,3,4,2,1,2,9,1342
"592",2,183,420,"/",1,"aoa1","banana.pla",5,2,68,4,4,2,1,2,9,1342
"593",2,184,535,"/",1,"aoa1","ptbrush.pla",9,3,69,1,5,2,1,2,9,3421
"594",2,185,415,"/",1,"aoa1","trousers.pla",14,4,69,2,5,2,1,2,9,3421
"595",2,186,524,"/",1,"aoa1","banana.pla",5,2,69,3,5,2,1,2,9,3421
"596",2,187,600,"/",1,"aoa1","frog.pla",4,1,69,4,5,2,1,2,9,3421
"597",2,188,546,"/",1,"aoa1","trousers.pla",14,4,70,1,6,2,1,2,9,4213
"598",2,189,559,"/",1,"aoa1","banana.pla",5,2,70,2,6,2,1,2,9,4213
"599",2,190,618,"/",1,"aoa1","frog.pla",4,1,70,3,6,2,1,2,9,4213
"600",2,191,569,"/",1,"aoa1","ptbrush.pla",9,3,70,4,6,2,1,2,9,4213
"601",2,192,572,"/",1,"aoa1","frog.pla",4,1,1,1,1,2,1,1,1,4123
"602",2,193,408,"/",1,"aoa1","spider.pla",1,1,1,2,1,2,1,1,1,4123
"603",2,194,451,"/",1,"aoa1","rabbit.pla",2,1,1,3,1,2,1,1,1,4123
"604",2,195,539,"/",1,"aoa1","lion.pla",3,1,1,4,1,2,1,1,1,4123
"606",2,197,679,"/",1,"aoa1","frog.pla",4,1,2,2,2,2,1,1,1,1432
"607",2,198,654,"/",1,"aoa1","lion.pla",3,1,2,3,2,2,1,1,1,1432
"608",2,199,584,"/",1,"aoa1","rabbit.pla",2,1,2,4,2,2,1,1,1,1432
"609",2,200,542,"/",1,"aoa1","lion.pla",3,1,3,1,3,2,1,1,1,3241
"611",2,202,567,"/",1,"aoa1","frog.pla",4,1,3,3,3,2,1,1,1,3241
"612",2,203,467,"/",1,"aoa1","spider.pla",1,1,3,4,3,2,1,1,1,3241
"613",2,204,473,"/",1,"aoa1","rabbit.pla",2,1,4,1,4,2,1,1,1,2314
"614",2,205,453,"/",1,"aoa1","lion.pla",3,1,4,2,4,2,1,1,1,2314
"615",2,206,663,"/",1,"aoa1","spider.pla",1,1,4,3,4,2,1,1,1,2314
"616",2,207,599,"/",1,"aoa1","frog.pla",4,1,4,4,4,2,1,1,1,2314
"617",2,208,518,"/",1,"aoa1","lion.pla",3,1,5,1,5,2,1,1,1,3142
"618",2,209,575,"/",1,"aoa1","spider.pla",1,1,5,2,5,2,1,1,1,3142
"619",2,210,590,"/",1,"aoa1","frog.pla",4,1,5,3,5,2,1,1,1,3142
"620",2,211,549,"/",1,"aoa1","rabbit.pla",2,1,5,4,5,2,1,1,1,3142
"621",2,212,512,"/",1,"aoa1","frog.pla",4,1,6,1,6,2,1,1,1,4321
"622",2,213,550,"/",1,"aoa1","lion.pla",3,1,6,2,6,2,1,1,1,4321
"623",2,214,524,"/",1,"aoa1","rabbit.pla",2,1,6,3,6,2,1,1,1,4321
"624",2,215,658,"/",1,"aoa1","spider.pla",1,1,6,4,6,2,1,1,1,4321
"641",2,236,552,"/",1,"aoa1","eagle.pla",28,7,49,1,1,2,2,1,7,4213
"642",2,237,537,"/",1,"aoa1","beetle.pla",26,7,49,2,1,2,2,1,7,4213
"643",2,238,546,"/",1,"aoa1","camel.pla",25,7,49,3,1,2,2,1,7,4213
"644",2,239,484,"/",1,"aoa1","ostrich.pla",27,7,49,4,1,2,2,1,7,4213
"645",2,240,515,"/",1,"aoa1","beetle.pla",26,7,50,1,2,2,2,1,7,2341
"646",2,241,508,"/",1,"aoa1","ostrich.pla",27,7,50,2,2,2,2,1,7,2341
"647",2,242,515,"/",1,"aoa1","eagle.pla",28,7,50,3,2,2,2,1,7,2341
"648",2,243,488,"/",1,"aoa1","camel.pla",25,7,50,4,2,2,2,1,7,2341
"649",2,244,453,"/",1,"aoa1","ostrich.pla",27,7,51,1,3,2,2,1,7,3124
"650",2,245,571,"/",1,"aoa1","camel.pla",25,7,51,2,3,2,2,1,7,3124
"651",2,246,621,"/",1,"aoa1","beetle.pla",26,7,51,3,3,2,2,1,7,3124
"652",2,247,537,"/",1,"aoa1","eagle.pla",28,7,51,4,3,2,2,1,7,3124
"653",2,248,539,"/",1,"aoa1","camel.pla",25,7,52,1,4,2,2,1,7,1432
"654",2,249,513,"/",1,"aoa1","eagle.pla",28,7,52,2,4,2,2,1,7,1432
"655",2,250,458,"/",1,"aoa1","ostrich.pla",27,7,52,3,4,2,2,1,7,1432
"656",2,251,610,"/",1,"aoa1","beetle.pla",26,7,52,4,4,2,2,1,7,1432
"657",2,252,528,"/",1,"aoa1","eagle.pla",28,7,53,1,5,2,2,1,7,4213
"658",2,253,489,"/",1,"aoa1","beetle.pla",26,7,53,2,5,2,2,1,7,4213
"659",2,254,610,"/",1,"aoa1","camel.pla",25,7,53,3,5,2,2,1,7,4213
"660",2,255,493,"/",1,"aoa1","ostrich.pla",27,7,53,4,5,2,2,1,7,4213
